Iter,Loss,L2
2.065000000000000000e+03,6.333887722576037049e-05,9.099245071411132812e-02,5.020954012870788574e-01
2.066000000000000000e+03,6.334691715892404318e-05,9.588599205017089844e-02,5.140328407287597656e-01
2.067000000000000000e+03,6.332295015454292297e-05,9.317994117736816406e-02,5.074131488800048828e-01
2.068000000000000000e+03,6.344594294205307961e-05,1.251161098480224609e-01,5.705087780952453613e-01
2.069000000000000000e+03,6.331045733531937003e-05,1.009225845336914062e-01,5.227006077766418457e-01
2.070000000000000000e+03,6.336202932288870215e-05,1.340746879577636719e-01,5.221812725067138672e-01
2.071000000000000000e+03,6.329240568447858095e-05,1.118838787078857422e-01,5.225104093551635742e-01
2.072000000000000000e+03,6.327586015686392784e-05,1.142144203186035156e-01,5.363130569458007812e-01
2.073000000000000000e+03,6.326533912215381861e-05,1.116096973419189453e-01,5.700772404670715332e-01
2.074000000000000000e+03,6.325490539893507957e-05,1.112699508666992188e-01,5.698870420455932617e-01
2.075000000000000000e+03,6.324435526039451361e-05,1.097023487091064453e-01,5.742977261543273926e-01
2.076000000000000000e+03,6.322854460449889302e-05,1.060903072357177734e-01,5.731419920921325684e-01
2.077000000000000000e+03,6.321914406726136804e-05,1.039147377014160156e-01,5.812465548515319824e-01
2.078000000000000000e+03,6.320657121250405908e-05,1.041173934936523438e-01,5.846039652824401855e-01
2.079000000000000000e+03,6.319916428765282035e-05,1.073062419891357422e-01,5.866228342056274414e-01
2.080000000000000000e+03,6.319354724837467074e-05,1.100778579711914062e-01,5.893585085868835449e-01
2.081000000000000000e+03,6.318643863778561354e-05,1.197338104248046875e-01,5.812026858329772949e-01
2.082000000000000000e+03,6.317962834145873785e-05,1.174330711364746094e-01,5.899802446365356445e-01
2.083000000000000000e+03,6.317229417618364096e-05,1.123249530792236328e-01,6.270651817321777344e-01
2.084000000000000000e+03,6.314156053122133017e-05,1.203298568725585938e-01,6.351258754730224609e-01
2.085000000000000000e+03,6.312035839073359966e-05,1.258373260498046875e-01,6.223106980323791504e-01
2.086000000000000000e+03,6.309003219939768314e-05,1.360654830932617188e-01,6.177024841308593750e-01
2.087000000000000000e+03,6.306001159828156233e-05,1.508772373199462891e-01,6.246659755706787109e-01
2.088000000000000000e+03,6.304055568762123585e-05,1.588940620422363281e-01,6.383442878723144531e-01
2.089000000000000000e+03,6.302340625552460551e-05,1.609861850738525391e-01,6.368008852005004883e-01
2.090000000000000000e+03,6.300403038039803505e-05,1.585662364959716797e-01,6.475533246994018555e-01
2.091000000000000000e+03,6.298354128375649452e-05,1.544475555419921875e-01,6.568136215209960938e-01
2.092000000000000000e+03,6.294826016528531909e-05,1.474857330322265625e-01,6.701627373695373535e-01
2.093000000000000000e+03,6.317241786746308208e-05,1.267850399017333984e-01,6.870082616806030273e-01
2.094000000000000000e+03,6.294233753578737378e-05,1.444399356842041016e-01,6.726570129394531250e-01
2.095000000000000000e+03,6.291059253271669149e-05,1.356005668640136719e-01,6.786037683486938477e-01
2.096000000000000000e+03,6.289174052653834224e-05,1.366674900054931641e-01,6.867229938507080078e-01
2.097000000000000000e+03,6.286596180871129036e-05,1.407921314239501953e-01,6.816320419311523438e-01
2.098000000000000000e+03,6.285295967245474458e-05,1.435995101928710938e-01,6.938693523406982422e-01
2.099000000000000000e+03,6.283480615820735693e-05,1.498341560363769531e-01,6.961368322372436523e-01
2.100000000000000000e+03,6.281744572333991528e-05,1.508295536041259766e-01,7.001233100891113281e-01
2.101000000000000000e+03,6.280700472416356206e-05,1.520752906799316406e-01,7.131359577178955078e-01
2.102000000000000000e+03,6.280197703745216131e-05,1.442551612854003906e-01,7.167786359786987305e-01
2.103000000000000000e+03,6.278898945311084390e-05,1.522004604339599609e-01,7.269678711891174316e-01
2.104000000000000000e+03,6.277227657847106457e-05,1.596033573150634766e-01,7.392124533653259277e-01
2.105000000000000000e+03,6.274604675127193332e-05,1.555800437927246094e-01,7.514643669128417969e-01
2.106000000000000000e+03,6.271759775700047612e-05,1.493275165557861328e-01,7.521812319755554199e-01
2.107000000000000000e+03,6.269899313338100910e-05,1.449465751647949219e-01,7.466587424278259277e-01
2.108000000000000000e+03,6.267562275752425194e-05,1.428484916687011719e-01,7.276846766471862793e-01
2.109000000000000000e+03,6.265205593081191182e-05,1.412808895111083984e-01,7.065016031265258789e-01
2.110000000000000000e+03,6.288108124863356352e-05,1.485884189605712891e-01,6.858086585998535156e-01
2.111000000000000000e+03,6.264101830311119556e-05,1.425564289093017578e-01,7.029028534889221191e-01
2.112000000000000000e+03,6.262054375838488340e-05,1.440286636352539062e-01,6.917188167572021484e-01
2.113000000000000000e+03,6.258868233999237418e-05,1.571238040924072266e-01,6.896049380302429199e-01
2.114000000000000000e+03,6.256000779103487730e-05,1.522541046142578125e-01,6.933500170707702637e-01
2.115000000000000000e+03,6.253553146962076426e-05,1.458585262298583984e-01,7.086155414581298828e-01
2.116000000000000000e+03,6.250881415326148272e-05,1.122534275054931641e-01,7.343555688858032227e-01
2.117000000000000000e+03,6.248315912671387196e-05,1.154124736785888672e-01,7.409899234771728516e-01
2.118000000000000000e+03,6.247003329917788506e-05,1.255869865417480469e-01,7.413775920867919922e-01
2.119000000000000000e+03,6.245376425795257092e-05,1.211166381835937500e-01,7.305666208267211914e-01
2.120000000000000000e+03,6.241670052986592054e-05,1.082479953765869141e-01,7.039122581481933594e-01
2.121000000000000000e+03,6.239345384528860450e-05,1.074373722076416016e-01,6.926258802413940430e-01
2.122000000000000000e+03,6.234826287254691124e-05,1.197576522827148438e-01,6.729422807693481445e-01
2.123000000000000000e+03,6.232052692212164402e-05,1.192808151245117188e-01,6.839361190795898438e-01
2.124000000000000000e+03,6.228908750927075744e-05,1.420199871063232422e-01,6.820197105407714844e-01
2.125000000000000000e+03,6.225751712918281555e-05,1.590132713317871094e-01,6.953176259994506836e-01
2.126000000000000000e+03,6.222457886906340718e-05,1.646518707275390625e-01,7.014107108116149902e-01
2.127000000000000000e+03,6.222323281690478325e-05,1.638650894165039062e-01,6.709746718406677246e-01
2.128000000000000000e+03,6.220651266630738974e-05,1.642465591430664062e-01,6.858086585998535156e-01
2.129000000000000000e+03,6.217091868165880442e-05,1.802980899810791016e-01,6.532586812973022461e-01
2.130000000000000000e+03,6.213890446815639734e-05,1.758456230163574219e-01,6.336848735809326172e-01
2.131000000000000000e+03,6.211173604242503643e-05,1.731991767883300781e-01,5.542045235633850098e-01
2.132000000000000000e+03,6.206590478541329503e-05,1.740813255310058594e-01,5.872445702552795410e-01
2.133000000000000000e+03,6.204425153555348516e-05,1.797199249267578125e-01,5.750145912170410156e-01
2.134000000000000000e+03,6.200847565196454525e-05,1.916229724884033203e-01,5.462462306022644043e-01
2.135000000000000000e+03,6.198932533152401447e-05,1.925170421600341797e-01,5.475848317146301270e-01
2.136000000000000000e+03,6.196104368427768350e-05,1.837432384490966797e-01,5.496402382850646973e-01
2.137000000000000000e+03,6.192925502546131611e-05,1.744925975799560547e-01,5.456245541572570801e-01
2.138000000000000000e+03,6.188992847455665469e-05,1.573383808135986328e-01,5.404896736145019531e-01
2.139000000000000000e+03,6.186474638525396585e-05,1.499712467193603516e-01,5.307101011276245117e-01
2.140000000000000000e+03,6.185118400026112795e-05,1.484155654907226562e-01,5.074131488800048828e-01
2.141000000000000000e+03,6.182373908814042807e-05,1.486778259277343750e-01,5.048749446868896484e-01
2.142000000000000000e+03,6.180228228913620114e-05,1.513719558715820312e-01,5.245731472969055176e-01
2.143000000000000000e+03,6.178549665492027998e-05,1.489222049713134766e-01,5.170025229454040527e-01
2.144000000000000000e+03,6.175754242576658726e-05,1.347005367279052734e-01,5.090881586074829102e-01
2.145000000000000000e+03,6.173984729684889317e-05,1.248896121978759766e-01,5.067913532257080078e-01
2.146000000000000000e+03,6.171277345856651664e-05,1.094400882720947266e-01,5.026659369468688965e-01
2.147000000000000000e+03,6.181091885082423687e-05,1.142144203186035156e-01,4.224322140216827393e-01
2.148000000000000000e+03,6.169445987325161695e-05,1.108109951019287109e-01,4.795738160610198975e-01
2.149000000000000000e+03,6.464802572736516595e-05,1.025915145874023438e-01,2.602311670780181885e-01
2.150000000000000000e+03,6.166467210277915001e-05,8.929371833801269531e-02,4.574471712112426758e-01
2.151000000000000000e+03,6.161799683468416333e-05,9.232163429260253906e-02,4.514052867889404297e-01
2.152000000000000000e+03,6.156921881483867764e-05,1.118183135986328125e-01,4.216129779815673828e-01
2.153000000000000000e+03,6.154635048005729914e-05,1.243472099304199219e-01,3.979137241840362549e-01
2.154000000000000000e+03,6.152091373223811388e-05,1.411676406860351562e-01,3.771402537822723389e-01
2.155000000000000000e+03,6.150185799924656749e-05,1.486420631408691406e-01,3.509613573551177979e-01
2.156000000000000000e+03,6.147797103039920330e-05,1.487135887145996094e-01,3.573762476444244385e-01
2.157000000000000000e+03,6.145474617369472980e-05,1.460552215576171875e-01,3.634107708930969238e-01
2.158000000000000000e+03,6.143112841527909040e-05,1.539945602416992188e-01,3.756042122840881348e-01
2.159000000000000000e+03,6.186458631418645382e-05,1.377701759338378906e-01,3.161292672157287598e-01
2.160000000000000000e+03,6.141395715530961752e-05,1.512885093688964844e-01,3.657075464725494385e-01
2.161000000000000000e+03,6.138307799119502306e-05,1.599967479705810547e-01,3.633083701133728027e-01
2.162000000000000000e+03,6.134925934020429850e-05,1.666545867919921875e-01,3.592414557933807373e-01
2.163000000000000000e+03,6.131800182629376650e-05,1.706421375274658203e-01,3.456948697566986084e-01
2.164000000000000000e+03,6.127398955868557096e-05,1.667857170104980469e-01,3.334502279758453369e-01
2.165000000000000000e+03,6.124524952610954642e-05,1.595854759216308594e-01,3.213445544242858887e-01
2.166000000000000000e+03,6.122444756329059601e-05,1.555442810058593750e-01,3.254188001155853271e-01
2.167000000000000000e+03,6.121207843534648418e-05,1.535892486572265625e-01,3.341231644153594971e-01
2.168000000000000000e+03,6.119697354733943939e-05,1.551985740661621094e-01,3.456509709358215332e-01
2.169000000000000000e+03,6.117988959886133671e-05,1.581072807312011719e-01,3.544577062129974365e-01
2.170000000000000000e+03,6.115810538176447153e-05,1.631677150726318359e-01,3.565570116043090820e-01
2.171000000000000000e+03,6.114240386523306370e-05,1.716911792755126953e-01,3.493375182151794434e-01
2.172000000000000000e+03,6.110647518653422594e-05,1.608729362487792969e-01,3.501494228839874268e-01
2.173000000000000000e+03,6.109035166446119547e-05,1.658499240875244141e-01,3.229684233665466309e-01
2.174000000000000000e+03,6.105614011175930500e-05,1.428306102752685547e-01,3.100581765174865723e-01
2.175000000000000000e+03,6.103104169596917927e-05,1.378715038299560547e-01,3.217249512672424316e-01
2.176000000000000000e+03,6.101498729549348354e-05,1.362144947052001953e-01,3.158513307571411133e-01
2.177000000000000000e+03,6.099884922150522470e-05,1.352190971374511719e-01,3.004028797149658203e-01
2.178000000000000000e+03,6.098117955843918025e-05,1.298069953918457031e-01,3.002493083477020264e-01
2.179000000000000000e+03,6.095671415096148849e-05,1.281559467315673828e-01,2.854738235473632812e-01
2.180000000000000000e+03,6.094259879318997264e-05,1.275002956390380859e-01,2.893505692481994629e-01
2.181000000000000000e+03,6.093050615163519979e-05,1.273393630981445312e-01,2.851446568965911865e-01
2.182000000000000000e+03,6.092205876484513283e-05,1.283705234527587891e-01,2.813118398189544678e-01
2.183000000000000000e+03,6.091364048188552260e-05,1.255810260772705078e-01,2.785907983779907227e-01
2.184000000000000000e+03,6.095033313613384962e-05,1.344144344329833984e-01,2.413522154092788696e-01
2.185000000000000000e+03,6.091046088840812445e-05,1.275956630706787109e-01,2.700766026973724365e-01
2.186000000000000000e+03,6.090152237447910011e-05,1.197636127471923828e-01,2.653001844882965088e-01
2.187000000000000000e+03,6.089334056014195085e-05,1.154363155364990234e-01,2.661998867988586426e-01
2.188000000000000000e+03,6.087742804083973169e-05,1.125037670135498047e-01,2.644882500171661377e-01
2.189000000000000000e+03,6.086496432544663548e-05,1.210153102874755859e-01,2.696962654590606689e-01
2.190000000000000000e+03,6.086211942601948977e-05,1.169145107269287109e-01,2.874780297279357910e-01
2.191000000000000000e+03,6.084476990508846939e-05,1.308560371398925781e-01,2.765865921974182129e-01
2.192000000000000000e+03,6.083465996198356152e-05,1.313984394073486328e-01,2.643346488475799561e-01
2.193000000000000000e+03,6.082442632759921253e-05,1.313686370849609375e-01,2.613283693790435791e-01
2.194000000000000000e+03,6.080557432142086327e-05,1.345574855804443359e-01,2.503345310688018799e-01
2.195000000000000000e+03,6.078552905819378793e-05,1.201987266540527344e-01,2.220343798398971558e-01
2.196000000000000000e+03,6.078152000554837286e-05,1.224160194396972656e-01,1.803704798221588135e-01
2.197000000000000000e+03,6.076011777622625232e-05,1.256883144378662109e-01,2.132934480905532837e-01
2.198000000000000000e+03,6.075729470467194915e-05,1.276671886444091797e-01,2.313092797994613647e-01
2.199000000000000000e+03,6.074850534787401557e-05,1.279056072235107422e-01,2.206519246101379395e-01
2.200000000000000000e+03,6.074279735912568867e-05,1.294016838073730469e-01,2.170165777206420898e-01
2.201000000000000000e+03,6.073425538488663733e-05,1.320958137512207031e-01,2.176382988691329956e-01
2.202000000000000000e+03,6.071937968954443932e-05,1.339793205261230469e-01,2.420617341995239258e-01
2.203000000000000000e+03,6.071197640267200768e-05,1.394212245941162109e-01,2.574516236782073975e-01
2.204000000000000000e+03,6.069169467082247138e-05,1.392185688018798828e-01,2.573126554489135742e-01
2.205000000000000000e+03,6.068281800253316760e-05,1.348316669464111328e-01,2.550158500671386719e-01
2.206000000000000000e+03,6.067589129088446498e-05,1.392424106597900391e-01,2.585049271583557129e-01
2.207000000000000000e+03,6.066723653930239379e-05,1.415431499481201172e-01,2.586585581302642822e-01
2.208000000000000000e+03,6.065629713702946901e-05,1.405179500579833984e-01,2.513878345489501953e-01
2.209000000000000000e+03,6.064227272872813046e-05,1.445949077606201172e-01,2.490983605384826660e-01
2.210000000000000000e+03,6.061808380763977766e-05,1.459479331970214844e-01,2.428297698497772217e-01
2.211000000000000000e+03,6.065815250622108579e-05,1.810371875762939453e-01,2.316457480192184448e-01
2.212000000000000000e+03,6.060589657863602042e-05,1.574397087097167969e-01,2.391505241394042969e-01
2.213000000000000000e+03,6.057990685803815722e-05,1.572608947753906250e-01,2.332696020603179932e-01
2.214000000000000000e+03,6.056471465853974223e-05,1.553952693939208984e-01,2.283468842506408691e-01
2.215000000000000000e+03,6.054942059563472867e-05,1.561045646667480469e-01,2.347105592489242554e-01
2.216000000000000000e+03,6.053580000298097730e-05,1.538515090942382812e-01,2.317408323287963867e-01
2.217000000000000000e+03,6.050911906640976667e-05,1.476943492889404297e-01,2.179820984601974487e-01
2.218000000000000000e+03,6.050272349966689944e-05,1.335799694061279297e-01,1.777006536722183228e-01
2.219000000000000000e+03,6.046958878869190812e-05,1.333177089691162109e-01,1.693400740623474121e-01
2.220000000000000000e+03,6.045581540092825890e-05,1.310467720031738281e-01,1.671456992626190186e-01
2.221000000000000000e+03,6.043611938366666436e-05,1.267135143280029297e-01,1.583096683025360107e-01
2.222000000000000000e+03,6.041643791832029819e-05,1.223385334014892578e-01,1.518069952726364136e-01
2.223000000000000000e+03,6.039475556463003159e-05,1.212179660797119141e-01,1.609283089637756348e-01
